"hazard.ratio.D","pvalue.D","taxa","n.patient","n.death","low.bound.D","upper.bound.D","hazard.ratio.C","pvalue.C","taxa","low.bound.C","upper.bound.C"
1.60999235286455,0.186469972475804,"family_Alcaligenaceae",80,36,0.794294898235135,3.26336651795412,1.74393063235551,0.126110831120847,"family_Alcaligenaceae",0.855161324456655,3.55639803097999
NA,NA,"family_Alteromonadaceae",0,0,NA,NA,NA,NA,"family_Alteromonadaceae",NA,NA
1.26479304469445,0.62232711073301,"family_Anaeromyxobacteraceae",91,41,0.496667543991314,3.22086970501829,1.47103536893419,0.41850087367743,"family_Anaeromyxobacteraceae",0.577477563303101,3.7472365926701
NA,NA,"family_Apiaceae",104,46,NA,NA,NA,NA,"family_Apiaceae",NA,NA
0.825001026685705,0.578955925461038,"family_Ardenticatenaceae",26,11,0.418185223049754,1.62757232086962,0.750052493966723,0.407314670434063,"family_Ardenticatenaceae",0.3798783969861,1.48094429209221
NA,NA,"family_Arecaceae",104,46,NA,NA,NA,NA,"family_Arecaceae",NA,NA
NA,NA,"family_Asparagaceae",104,46,NA,NA,NA,NA,"family_Asparagaceae",NA,NA
NA,NA,"family_Aspergillaceae",104,46,NA,NA,NA,NA,"family_Aspergillaceae",NA,NA
NA,NA,"family_Asteraceae",104,46,NA,NA,NA,NA,"family_Asteraceae",NA,NA
1.5720910801686,0.246613450541373,"family_Babesiidae",81,38,0.731319555945914,3.37946708009057,1.41386084073272,0.374789971930746,"family_Babesiidae",0.658052931118294,3.03775332108975
NA,NA,"family_Bacillaceae",104,46,NA,NA,NA,NA,"family_Bacillaceae",NA,NA
NA,NA,"family_Bartonellaceae",0,0,NA,NA,NA,NA,"family_Bartonellaceae",NA,NA
0.782177367858375,0.80951274687918,"family_Bathycoccaceae",103,45,0.106118963597125,5.76524132965081,1.12592173248641,0.908214214537414,"family_Bathycoccaceae",0.149921405672884,8.45576215081125
1.72511268058463,0.0725724835318937,"family_Bradyrhizobiaceae",37,19,0.951282397456454,3.12842303050196,1.55837804356273,0.139817485493782,"family_Bradyrhizobiaceae",0.864781414694736,2.8082728021111
NA,NA,"family_Brassicaceae",104,46,NA,NA,NA,NA,"family_Brassicaceae",NA,NA
9077446.87266779,0.997182567052402,"family_Bromeliaceae",103,46,0,Inf,9109521.51448619,0.996900978059611,"family_Bromeliaceae",0,Inf
2.87900130458934,0.14430776934839,"family_Burkholderiaceae",94,44,0.696160744906436,11.9062279401306,3.25293055135034,0.104534250866361,"family_Burkholderiaceae",0.782962370052401,13.5147710498529
NA,NA,"family_Candidatus",0,0,NA,NA,NA,NA,"family_Candidatus",NA,NA
NA,NA,"family_Cannabaceae",104,46,NA,NA,NA,NA,"family_Cannabaceae",NA,NA
NA,NA,"family_Caulobacteraceae",0,0,NA,NA,NA,NA,"family_Caulobacteraceae",NA,NA
1.47749829815212,0.210096625714755,"family_Cellulomonadaceae",63,30,0.802441552242981,2.72044887872582,1.5195282423099,0.178362809172849,"family_Cellulomonadaceae",0.826187593228065,2.79472373841378
NA,NA,"family_Chaetomiaceae",104,46,NA,NA,NA,NA,"family_Chaetomiaceae",NA,NA
NA,NA,"family_Chamaesiphonaceae",0,0,NA,NA,NA,NA,"family_Chamaesiphonaceae",NA,NA
NA,NA,"family_Chenopodiaceae",104,46,NA,NA,NA,NA,"family_Chenopodiaceae",NA,NA
0.959533284488147,0.898226202905089,"family_Chromobacteriaceae",36,14,0.509506729201175,1.80704997848434,0.938719468073601,0.844593998278971,"family_Chromobacteriaceae",0.498801854893471,1.76662181805355
1.53319165813355,0.164630868377217,"family_Clavicipitaceae",34,17,0.839138557996347,2.80129739978,1.3673034600079,0.307607667250867,"family_Clavicipitaceae",0.749654475152964,2.49384058084641
1.5476122810581,0.143108822153283,"family_Clostridiaceae",45,22,0.862584350333127,2.77666035971656,1.60302104143004,0.113126972087933,"family_Clostridiaceae",0.894137744813209,2.87391565133433
1.11883702041713,0.732007456961973,"family_Comamonadaceae",77,32,0.588385574285584,2.12751014464591,1.14593150512202,0.679562543430961,"family_Comamonadaceae",0.600415287385972,2.18708457632436
NA,NA,"family_Convolvulaceae",104,46,NA,NA,NA,NA,"family_Convolvulaceae",NA,NA
NA,NA,"family_Corynebacteriaceae",0,0,NA,NA,NA,NA,"family_Corynebacteriaceae",NA,NA
2.21582380964524,0.184759083447931,"family_Cryptococcaceae",93,43,0.683742327093958,7.18088519729162,1.66627398120032,0.394361492875995,"family_Cryptococcaceae",0.51460724119417,5.3953165796545
1.27109176356707,0.469370729737287,"family_Cryptosporidiidae",75,33,0.663685910547565,2.43439591790499,1.35915441811692,0.354731577953792,"family_Cryptosporidiidae",0.709619744856142,2.60322622880404
NA,NA,"family_Cucurbitaceae",104,46,NA,NA,NA,NA,"family_Cucurbitaceae",NA,NA
0.870712477349909,0.772510188681103,"family_Cyanidiaceae",96,41,0.34059928828003,2.22590077049573,0.889406316098611,0.806345959857938,"family_Cyanidiaceae",0.348454723719102,2.27014742883434
NA,NA,"family_Cytophagaceae",0,0,NA,NA,NA,NA,"family_Cytophagaceae",NA,NA
NA,NA,"family_Debaryomycetaceae",104,46,NA,NA,NA,NA,"family_Debaryomycetaceae",NA,NA
NA,NA,"family_Deinococcaceae",0,0,NA,NA,NA,NA,"family_Deinococcaceae",NA,NA
NA,NA,"family_Desulfovibrionaceae",0,0,NA,NA,NA,NA,"family_Desulfovibrionaceae",NA,NA
NA,NA,"family_Desulfuromonadaceae",0,0,NA,NA,NA,NA,"family_Desulfuromonadaceae",NA,NA
1.84027062117967,0.54696339453264,"family_Dictyosteliaceae",100,45,0.2528979867389,13.3911542865441,2.62014326098415,0.34183484712892,"family_Dictyosteliaceae",0.359555649843366,19.0934302132961
2.47359056122652,0.00510235614271367,"family_Dipodascaceae",56,32,1.31235861494437,4.66233100839463,2.14563652421438,0.0173967774291904,"family_Dipodascaceae",1.14369376346336,4.02533986029751
2.1613263445784,0.018976007432048,"family_Enterobacteriaceae",58,29,1.13521654515038,4.11492555118621,1.65899535474146,0.107660171372298,"family_Enterobacteriaceae",0.895391143191207,3.07381372708754
0.991423515407068,0.9769276967746,"family_Enterococcaceae",61,26,0.553027515963921,1.77734481292289,0.800782322202852,0.456169721972822,"family_Enterococcaceae",0.446411642496587,1.43645968542923
1.95341789726379,0.356972631970429,"family_Erythrobacteraceae",97,44,0.469958140001386,8.119534819291,2.38144050322207,0.235425000210503,"family_Erythrobacteraceae",0.56799292376782,9.98473507868006
NA,NA,"family_Euphorbiaceae",104,46,NA,NA,NA,NA,"family_Euphorbiaceae",NA,NA
NA,NA,"family_Fabaceae",104,46,NA,NA,NA,NA,"family_Fabaceae",NA,NA
NA,NA,"family_Fagaceae",104,46,NA,NA,NA,NA,"family_Fagaceae",NA,NA
0.894564799615208,0.707969421907926,"family_Flavobacteriaceae",51,23,0.499375269361264,1.60249461639173,0.830427881555464,0.53728791549628,"family_Flavobacteriaceae",0.460174625215422,1.49858429534629
1.06931495782221,0.827400555094604,"family_Frankiaceae",41,17,0.585424218141916,1.95317249199473,1.09737295336186,0.763607326025959,"family_Frankiaceae",0.59891649131543,2.01067664062018
NA,NA,"family_Funariaceae",104,46,NA,NA,NA,NA,"family_Funariaceae",NA,NA
NA,NA,"family_Gallionellaceae",0,0,NA,NA,NA,NA,"family_Gallionellaceae",NA,NA
9223389.88417897,0.996269149026385,"family_Geminigeraceae",102,46,0,Inf,25281918.5482948,0.997208415151925,"family_Geminigeraceae",0,Inf
NA,NA,"family_Gemmatimonadaceae",0,0,NA,NA,NA,NA,"family_Gemmatimonadaceae",NA,NA
NA,NA,"family_Geobacteraceae",0,0,NA,NA,NA,NA,"family_Geobacteraceae",NA,NA
1.20381573130372,0.55079698946098,"family_Geodermatophilaceae",67,29,0.654466544743631,2.21428020511266,1.08053433081723,0.800183511155207,"family_Geodermatophilaceae",0.593139729332096,1.96843067887118
NA,NA,"family_Glomerellaceae",104,46,NA,NA,NA,NA,"family_Glomerellaceae",NA,NA
1.15224624995892,0.674039573327234,"family_Halieaceae",76,34,0.595327561080442,2.23015278871827,1.35037268577804,0.374529404943581,"family_Halieaceae",0.695869096789951,2.6204733029635
1.3464538255428,0.394296763647306,"family_Halobacteriovoraceae",77,35,0.679115965906476,2.66955570967759,1.49400468895518,0.251509487662389,"family_Halobacteriovoraceae",0.752217553062074,2.96729317407445
1.36056548464519,0.307216119316099,"family_Halomonadaceae",50,23,0.753433744416205,2.45693593063335,1.32346465894631,0.349085111564601,"family_Halomonadaceae",0.736120200307562,2.37944659411334
1.40122566155286,0.303714137305629,"family_Helicobacteraceae",68,33,0.736741023935003,2.66502514561681,1.47656113275734,0.237979196792691,"family_Helicobacteraceae",0.77292915664613,2.82074076262054
1.28631293425875,0.414082489143918,"family_Hemiselmidaceae",38,17,0.702975231834747,2.35371161018417,1.28134518928616,0.420652184769532,"family_Hemiselmidaceae",0.700844715030474,2.34266658347477
0.832540426658135,0.553623429468865,"family_Herpesviridae",37,17,0.453981560884533,1.52676589038029,0.794881878579892,0.467072506322757,"family_Herpesviridae",0.428168608833746,1.47567380667095
0.821561345722675,0.509261195605,"family_Hymenobacteraceae",50,22,0.458296886079974,1.47276375922805,0.764382326197302,0.373504351258754,"family_Hymenobacteraceae",0.422976122873883,1.3813553744664
1.43672037230945,0.237180666662576,"family_Hyphomonadaceae",61,29,0.787835047722147,2.62004772975902,1.42827197781074,0.245202369113347,"family_Hyphomonadaceae",0.782901593824723,2.60564144803123
1.90986409511819,0.038865819860032,"family_Intrasporangiaceae",26,16,1.03364460165599,3.52885397551331,1.9180044597721,0.0369954612342811,"family_Intrasporangiaceae",1.04007840582114,3.53698441109474
0.759981192682855,0.393616072035597,"family_Kofleriaceae",38,14,0.404524615949033,1.42777816345402,0.768335443774094,0.413114681351878,"family_Kofleriaceae",0.408759669064949,1.44422113734937
NA,NA,"family_Labilitrichaceae",0,0,NA,NA,NA,NA,"family_Labilitrichaceae",NA,NA
3333329.84105769,0.996112796423471,"family_Lachnospiraceae",103,46,0,Inf,9086043.15866612,0.99707310689462,"family_Lachnospiraceae",0,Inf
NA,NA,"family_Lactobacillaceae",0,0,NA,NA,NA,NA,"family_Lactobacillaceae",NA,NA
0.919753560877587,0.809648452459176,"family_Leptotrichiaceae",28,11,0.465668993571636,1.81662645446645,0.743278682440746,0.392621377094654,"family_Leptotrichiaceae",0.376479803162027,1.46744445553454
2.60940348897241,0.00183703884290211,"family_Leuconostocaceae",31,19,1.427201278073,4.77086636122892,2.34918637887428,0.00520403734336103,"family_Leuconostocaceae",1.29042890999673,4.27662198199081
1.41271439159395,0.732955059594273,"family_Lythraceae",101,45,0.194127177586695,10.2806931879766,1.31505112140502,0.787078774111728,"family_Lythraceae",0.180244336611038,9.59452865162971
0.792378496691606,0.439673224013991,"family_Malasseziaceae",65,25,0.439125885983325,1.42980339365166,0.739888071141157,0.317120209236011,"family_Malasseziaceae",0.410050138214435,1.33504249065928
NA,NA,"family_Malvaceae",104,46,NA,NA,NA,NA,"family_Malvaceae",NA,NA
1.21215792143704,0.527626243313046,"family_Mamiellaceae",42,18,0.667228201916485,2.20213537479713,1.22953497152759,0.497252728415049,"family_Mamiellaceae",0.677065389441824,2.23280685999271
NA,NA,"family_Methanotrichaceae",0,0,NA,NA,NA,NA,"family_Methanotrichaceae",NA,NA
1.60105009561915,0.285223274572699,"family_Methylobacteriaceae",83,40,0.675333136232022,3.79569914632681,1.89930600973574,0.145495321576488,"family_Methylobacteriaceae",0.800708594233817,4.50521368772132
NA,NA,"family_Methylococcaceae",0,0,NA,NA,NA,NA,"family_Methylococcaceae",NA,NA
NA,NA,"family_Methylocystaceae",0,0,NA,NA,NA,NA,"family_Methylocystaceae",NA,NA
0.836697469534351,0.623317369324847,"family_Microbacteriaceae",82,36,0.410748344951549,1.70435904156294,0.871724931744635,0.702488611681185,"family_Microbacteriaceae",0.4309722140955,1.76323282980095
1.31526934488717,0.387975002507383,"family_Micrococcaceae",28,15,0.706012353067345,2.45028779182694,1.39449443314965,0.292891826655014,"family_Micrococcaceae",0.750420675791799,2.59136613211451
0.726122216894919,0.374182966938311,"family_Micromonosporaceae",87,36,0.358479812745694,1.47080380853252,0.79935203646368,0.536459653769213,"family_Micromonosporaceae",0.39297337129661,1.62597194840551
NA,NA,"family_Moraxellaceae",0,0,NA,NA,NA,NA,"family_Moraxellaceae",NA,NA
NA,NA,"family_Musaceae",104,46,NA,NA,NA,NA,"family_Musaceae",NA,NA
0.72291201235368,0.319537676295623,"family_Mycobacteriaceae",76,32,0.381613727221397,1.36945225060537,0.81737692531584,0.532201606772813,"family_Mycobacteriaceae",0.434139753899856,1.53891697785614
0.741167584623885,0.367185448494289,"family_Mycoplasmataceae",66,31,0.386527818114675,1.42118978959033,0.926231410468749,0.8102581772184,"family_Mycoplasmataceae",0.495494730130811,1.73141019181464
0.376778999160343,0.337906468733605,"family_Mycosphaerellaceae",102,45,0.0511783902184983,2.77387416060143,0.552296106156595,0.558649085521222,"family_Mycosphaerellaceae",0.0755320291308329,4.03843233639833
1.16450564307815,0.635586159400564,"family_Myxococcaceae",30,14,0.620268773689229,2.18626738969174,1.09923238245035,0.768520053011235,"family_Myxococcaceae",0.585401963289197,2.06407205031964
NA,NA,"family_Natrialbaceae",0,0,NA,NA,NA,NA,"family_Natrialbaceae",NA,NA
0.758672816688167,0.78572152926795,"family_Nectriaceae",102,45,0.103596717235823,5.55601044260237,0.584397940542612,0.596638706807585,"family_Nectriaceae",0.0799371283689179,4.27236954690557
1.95341789726379,0.356972631970429,"family_Nitrosomonadaceae",97,44,0.469958140001386,8.119534819291,2.38144050322207,0.235425000210503,"family_Nitrosomonadaceae",0.56799292376782,9.98473507868006
1.03269602958508,0.916514452457739,"family_Nocardiaceae",34,17,0.56587751291966,1.88461471815402,1.11402232518458,0.724617511165494,"family_Nocardiaceae",0.610946440702239,2.03134949044498
NA,NA,"family_Nocardioidaceae",0,0,NA,NA,NA,NA,"family_Nocardioidaceae",NA,NA
0.806016081474908,0.581629392815466,"family_Nocardiopsaceae",22,8,0.374284948397334,1.73574151559656,0.963642467834566,0.925388933361246,"family_Nocardiopsaceae",0.443905878976283,2.09190021982995
0.821561345722675,0.509261195605,"family_Nudiviridae",50,22,0.458296886079974,1.47276375922805,0.764382326197302,0.373504351258754,"family_Nudiviridae",0.422976122873883,1.3813553744664
NA,NA,"family_Nymphaeaceae",104,46,NA,NA,NA,NA,"family_Nymphaeaceae",NA,NA
9077446.87266779,0.997182567052402,"family_Oleaceae",103,46,0,Inf,9109521.51448619,0.996900978059611,"family_Oleaceae",0,Inf
1.1008494914003,0.752258373116508,"family_Oxalobacteraceae",43,18,0.606229998070261,1.99902612304552,1.12736198064886,0.69391411647206,"family_Oxalobacteraceae",0.620548543245955,2.04809929738047
3.65994613185044,0.000105847351801496,"family_Paenibacillaceae",21,14,1.89933582566162,7.05257359286679,3.3756486303581,0.000226473530638566,"family_Paenibacillaceae",1.76818062205713,6.44447944598634
NA,NA,"family_Papaveraceae",104,46,NA,NA,NA,NA,"family_Papaveraceae",NA,NA
1.95341789726379,0.356972631970429,"family_Pasteurellaceae",97,44,0.469958140001386,8.119534819291,2.38144050322207,0.235425000210503,"family_Pasteurellaceae",0.56799292376782,9.98473507868006
NA,NA,"family_Pedaliaceae",104,46,NA,NA,NA,NA,"family_Pedaliaceae",NA,NA
NA,NA,"family_Peptoniphilaceae",0,0,NA,NA,NA,NA,"family_Peptoniphilaceae",NA,NA
0.952947866887073,0.880751584080822,"family_Peptostreptococcaceae",74,32,0.507700671988446,1.78867133157013,0.961864845308024,0.904108157360204,"family_Peptostreptococcaceae",0.510974274419798,1.81062731913453
0.991168325051019,0.980278981059484,"family_Persicobacteraceae",22,10,0.490544751624821,2.00270137501301,0.927570070893829,0.834531918558821,"family_Persicobacteraceae",0.458113554125856,1.87810692058592
1.26298096958587,0.518624687910519,"family_Phaeodactylaceae",81,36,0.621591111894475,2.56619005486499,1.21590496333914,0.587190839133167,"family_Phaeodactylaceae",0.600348621412625,2.46261060181003
NA,NA,"family_Phaffomycetaceae",0,0,NA,NA,NA,NA,"family_Phaffomycetaceae",NA,NA
NA,NA,"family_Phyllobacteriaceae",0,0,NA,NA,NA,NA,"family_Phyllobacteriaceae",NA,NA
1.27122901265382,0.813139371076201,"family_Pichiaceae",100,45,0.173794642153109,9.29846388008402,1.40633689882689,0.736603913562503,"family_Pichiaceae",0.192823429238452,10.2569665979556
1.36742857575385,0.446554772988556,"family_Piscirickettsiaceae",84,39,0.610885008377115,3.06090489068591,1.49068182688209,0.33211137512803,"family_Piscirickettsiaceae",0.665272415569558,3.34018404640163
NA,NA,"family_Plasmodiidae",104,46,NA,NA,NA,NA,"family_Plasmodiidae",NA,NA
NA,NA,"family_Poaceae",104,46,NA,NA,NA,NA,"family_Poaceae",NA,NA
NA,NA,"family_Promicromonosporaceae",0,0,NA,NA,NA,NA,"family_Promicromonosporaceae",NA,NA
0.628398730206141,0.119488027077431,"family_Propionibacteriaceae",52,20,0.350138797590579,1.12779551092888,0.675827392038467,0.191059738912288,"family_Propionibacteriaceae",0.375618692122782,1.21597426701069
2.14986287132069,0.29159281928394,"family_Pseudomonadaceae",96,44,0.518380165655829,8.9160632904151,2.65793976813852,0.180038166960226,"family_Pseudomonadaceae",0.636612809949397,11.0972379139116
0.927776980734655,0.886776942012604,"family_Pseudonocardiaceae",94,42,0.330592242090743,2.60372149248694,1.01983005790052,0.970159929700362,"family_Pseudonocardiaceae",0.364515669653441,2.85324729108684
NA,NA,"family_Pyriculariaceae",104,46,NA,NA,NA,NA,"family_Pyriculariaceae",NA,NA
0.829941180040772,0.533896207905254,"family_Retroviridae",46,20,0.461305264841413,1.4931595514399,0.815929010153187,0.496767755757198,"family_Retroviridae",0.453787183437485,1.46707569959669
9077446.87266779,0.997182567052402,"family_Rhamnaceae",103,46,0,Inf,9109521.51448619,0.996900978059611,"family_Rhamnaceae",0,Inf
NA,NA,"family_Rhizobiaceae",0,0,NA,NA,NA,NA,"family_Rhizobiaceae",NA,NA
2.23198295361561,0.268323733332562,"family_Rhodobacteraceae",95,44,0.538627822945409,9.24896132915803,2.80476740366655,0.156648223237329,"family_Rhodobacteraceae",0.67317558980412,11.6859855107929
1.27946315143749,0.428465455948073,"family_Rhodospirillaceae",60,30,0.695193671698436,2.35477683777947,1.67198693128994,0.0993482422156116,"family_Rhodospirillaceae",0.907289365162599,3.08120033778125
0.950613934328772,0.866209675024409,"family_Rhodothermaceae",43,20,0.527368658689506,1.71353916705177,0.901236854666989,0.731167613098327,"family_Rhodothermaceae",0.497978629149827,1.63104964885084
NA,NA,"family_Rosaceae",104,46,NA,NA,NA,NA,"family_Rosaceae",NA,NA
2.77513882004954,0.315729612375167,"family_Rubiaceae",101,45,0.377829800117409,20.3832399354228,2.49101132890022,0.368815832657728,"family_Rubiaceae",0.340344438241228,18.2319343097689
1.8013826216912,0.0636156590081867,"family_Ruminococcaceae",63,31,0.967201339653015,3.3550194945917,1.73452770677821,0.0823224826097183,"family_Ruminococcaceae",0.931869884650746,3.22854769226592
NA,NA,"family_Rutaceae",104,46,NA,NA,NA,NA,"family_Rutaceae",NA,NA
NA,NA,"family_Saccharomycetaceae",104,46,NA,NA,NA,NA,"family_Saccharomycetaceae",NA,NA
NA,NA,"family_Salicaceae",104,46,NA,NA,NA,NA,"family_Salicaceae",NA,NA
0.123881677133455,0.0448145742611823,"family_Sarcocystidae",103,45,0.0161065106788335,0.952823999897476,0.204468963801011,0.121865953493105,"family_Sarcocystidae",0.027366789490043,1.52767489124255
1.09510347453199,0.825211043135358,"family_Schizosaccharomycetaceae",89,39,0.488991374434137,2.45250056060766,1.12747370479315,0.77075714056512,"family_Schizosaccharomycetaceae",0.503058890564236,2.52693467672187
NA,NA,"family_Sclerotiniaceae",104,46,NA,NA,NA,NA,"family_Sclerotiniaceae",NA,NA
NA,NA,"family_Solanaceae",104,46,NA,NA,NA,NA,"family_Solanaceae",NA,NA
0.706229402623333,0.402088358299687,"family_Sordariaceae",92,39,0.313045884643877,1.59324876510388,0.634141789368772,0.268935156480602,"family_Sordariaceae",0.282803132440573,1.42196377230132
1.47228433419385,0.202978055019336,"family_Sphingomonadaceae",40,19,0.811647695873971,2.67064290545242,1.40058818169399,0.263420906495882,"family_Sphingomonadaceae",0.776054635926332,2.52771797743259
NA,NA,"family_Staphylococcaceae",0,0,NA,NA,NA,NA,"family_Staphylococcaceae",NA,NA
1.35092212107263,0.33176943082883,"family_Streptococcaceae",62,28,0.735922927700741,2.4798664486582,1.21679436862436,0.518610045969559,"family_Streptococcaceae",0.670600295192999,2.20785547833653
NA,NA,"family_Streptomycetaceae",104,46,NA,NA,NA,NA,"family_Streptomycetaceae",NA,NA
NA,NA,"family_Streptosporangiaceae",0,0,NA,NA,NA,NA,"family_Streptosporangiaceae",NA,NA
1.79778730498942,0.058379487522742,"family_Symbiobacteriaceae",58,28,0.979413541705863,3.29997397049647,1.85034234162656,0.0480191322038168,"family_Symbiobacteriaceae",1.00537855081793,3.4054503932182
3323108.24694328,0.997492214574278,"family_Thalassiosiraceae",103,46,0,Inf,3328944.18376227,0.996356523335053,"family_Thalassiosiraceae",0,Inf
1.50358155960698,0.49776721030095,"family_Theileriidae",96,43,0.462480271730482,4.88833285348794,1.13825516707473,0.82923603805811,"family_Theileriidae",0.350891462455571,3.69238059058323
NA,NA,"family_Thermaceae",0,0,NA,NA,NA,NA,"family_Thermaceae",NA,NA
0.871373323612426,0.647319730353474,"family_Thermoactinomycetaceae",52,20,0.483090629618646,1.57173710800964,0.789267697565636,0.427515998243016,"family_Thermoactinomycetaceae",0.439895779366593,1.41611610667767
NA,NA,"family_Thermoanaerobacteraceae",0,0,NA,NA,NA,NA,"family_Thermoanaerobacteraceae",NA,NA
NA,NA,"family_Thermomonosporaceae",0,0,NA,NA,NA,NA,"family_Thermomonosporaceae",NA,NA
0.659026558466137,0.231158141354145,"family_Thermoproteaceae",30,11,0.333019334266885,1.30417654494395,0.560412276418151,0.102084375691305,"family_Thermoproteaceae",0.279897430394631,1.12206074602891
3333329.84105769,0.996112796423471,"family_Trichomonascaceae",103,46,0,Inf,9086043.15866612,0.99707310689462,"family_Trichomonascaceae",0,Inf
NA,NA,"family_Trypanosomatidae",104,46,NA,NA,NA,NA,"family_Trypanosomatidae",NA,NA
1.11683681471656,0.718290362853132,"family_Unikaryonidae",37,17,0.612712091782825,2.03574319396383,1.24838355793577,0.468665747956226,"family_Unikaryonidae",0.685102705750704,2.27478521781151
NA,NA,"family_Ustilaginaceae",104,46,NA,NA,NA,NA,"family_Ustilaginaceae",NA,NA
NA,NA,"family_Vibrionaceae",0,0,NA,NA,NA,NA,"family_Vibrionaceae",NA,NA
27606357.6608221,0.995673523868221,"family_Vitaceae",101,46,0,Inf,25866557.8479615,0.996478120733251,"family_Vitaceae",0,Inf
1.52771245592325,0.177196399733785,"family_Xanthobacteraceae",32,16,0.825532235329308,2.82715228806547,1.47264905898495,0.216938403066764,"family_Xanthobacteraceae",0.796637082189127,2.72231270601888
2.14986287132069,0.29159281928394,"family_Xanthomonadaceae",96,44,0.518380165655829,8.9160632904151,2.65793976813852,0.180038166960226,"family_Xanthomonadaceae",0.636612809949397,11.0972379139116
1.36494406589792,0.356339027469399,"family_Yersiniaceae",70,34,0.704700104242642,2.64378037098807,1.58054239300269,0.175590739611822,"family_Yersiniaceae",0.81493707538638,3.06540754069172
NA,NA,"family_Zoogloeaceae",0,0,NA,NA,NA,NA,"family_Zoogloeaceae",NA,NA
NA,NA,"genus_Acetobacter",0,0,NA,NA,NA,NA,"genus_Acetobacter",NA,NA
NA,NA,"genus_Achromobacter",0,0,NA,NA,NA,NA,"genus_Achromobacter",NA,NA
0.927498854012363,0.855461077883494,"genus_Acidaminococcus",90,39,0.412676429518133,2.08457295513275,1.03465688835879,0.934085209426578,"genus_Acidaminococcus",0.461480577714237,2.3197398294218
0.954405020145715,0.877861150504521,"genus_Acidovorax",67,27,0.526326238254306,1.73065463257264,0.939506867290245,0.837086736335531,"genus_Acidovorax",0.518304255811279,1.70300194101999
NA,NA,"genus_Actinoalloteichus",0,0,NA,NA,NA,NA,"genus_Actinoalloteichus",NA,NA
NA,NA,"genus_Actinomadura",0,0,NA,NA,NA,NA,"genus_Actinomadura",NA,NA
0.726122216894919,0.374182966938311,"genus_Actinoplanes",87,36,0.358479812745694,1.47080380853252,0.79935203646368,0.536459653769213,"genus_Actinoplanes",0.39297337129661,1.62597194840551
0.719300598124343,0.273827646485978,"genus_Actinosynnema",51,19,0.398680713890022,1.29776368014823,0.734921606839684,0.306715041976742,"genus_Actinosynnema",0.407152001570253,1.32655560114354
NA,NA,"genus_Aeromicrobium",0,0,NA,NA,NA,NA,"genus_Aeromicrobium",NA,NA
1.62636809893031,0.101773075790792,"genus_Aeromonas",46,24,0.908287171619297,2.91215518160686,1.72237287468555,0.0692345623156231,"genus_Aeromonas",0.958087612241473,3.09634346749585
NA,NA,"genus_Agrobacterium",0,0,NA,NA,NA,NA,"genus_Agrobacterium",NA,NA
NA,NA,"genus_Agrococcus",0,0,NA,NA,NA,NA,"genus_Agrococcus",NA,NA
NA,NA,"genus_Agromyces",0,0,NA,NA,NA,NA,"genus_Agromyces",NA,NA
1.26328863951188,0.451812198475331,"genus_Alcaligenes",67,30,0.687214801471417,2.32226981040388,1.30513807568961,0.392451757509897,"genus_Alcaligenes",0.708902319492393,2.40284923575151
0.652213000481967,0.156818601360002,"genus_Alloactinosynnema",58,24,0.360951548484778,1.17850110294132,0.712106301789355,0.256303252480644,"genus_Alloactinosynnema",0.396234102163017,1.27978733349782
NA,NA,"genus_Alpharetrovirus",0,0,NA,NA,NA,NA,"genus_Alpharetrovirus",NA,NA
1.0395096498327,0.897187485523853,"genus_Altererythrobacter",40,19,0.577523337930371,1.87105912631636,1.27199005966783,0.425072825677915,"genus_Altererythrobacter",0.704286883124712,2.29730064645728
1.24364524429289,0.460896277140159,"genus_Amycolatopsis",50,23,0.696609451749693,2.22025912764685,1.29359329176889,0.385502832009452,"genus_Amycolatopsis",0.723266251965238,2.31364812054014
NA,NA,"genus_Anaerococcus",0,0,NA,NA,NA,NA,"genus_Anaerococcus",NA,NA
1.26479304469445,0.62232711073301,"genus_Anaeromyxobacter",91,41,0.496667543991314,3.22086970501829,1.47103536893419,0.41850087367743,"genus_Anaeromyxobacter",0.577477563303101,3.7472365926701
9141519.97287646,0.997010960733837,"genus_Anaerostipes",102,46,0,Inf,9182852.7967717,0.996381126786589,"genus_Anaerostipes",0,Inf
9077446.87266779,0.997182567052402,"genus_Ananas",103,46,0,Inf,9109521.51448619,0.996900978059611,"genus_Ananas",0,Inf
1.57881427471621,0.27908403663668,"genus_Arabidopsis",88,39,0.690549360239643,3.6096688485565,1.37380666634244,0.445391633077857,"genus_Arabidopsis",0.607692190681338,3.10575779223172
NA,NA,"genus_Arachis",104,46,NA,NA,NA,NA,"genus_Arachis",NA,NA
1.31526934488717,0.387975002507383,"genus_Arthrobacter",28,15,0.706012353067345,2.45028779182694,1.39449443314965,0.292891826655014,"genus_Arthrobacter",0.750420675791799,2.59136613211451
NA,NA,"genus_Asparagus",104,46,NA,NA,NA,NA,"genus_Asparagus",NA,NA
NA,NA,"genus_Aspergillus",104,46,NA,NA,NA,NA,"genus_Aspergillus",NA,NA
1.12493979574013,0.746776627656066,"genus_Azospirillum",25,10,0.550520572913673,2.29871435565459,1.34495448158178,0.417854365837467,"genus_Azospirillum",0.656644222812792,2.75476809919734
1.5720910801686,0.246613450541373,"genus_Babesia",81,38,0.731319555945914,3.37946708009057,1.41386084073272,0.374789971930746,"genus_Babesia",0.658052931118294,3.03775332108975
