"microbe","cancer","TCC.dir","TCC.sig","TCGA.dir","TCGA.sig","agree.code","taxalev"
"s__Methylobacterium aquaticum","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","KIRC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","LUSC","pos","NA","pos","TRUE",FALSE,"s"
"s__Methylobacterium aquaticum","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","SARC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium aquaticum","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium brachiatum","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium durans","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium durans","BLCA","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Methylobacterium durans","COAD","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Methylobacterium durans","KIRC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium durans","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium durans","LUSC","pos","NA","pos","TRUE",FALSE,"s"
"s__Methylobacterium durans","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium durans","SARC","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium durans","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium indicum","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium indicum","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium indicum","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium indicum","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium indicum","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium indicum","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium indicum","READ","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium indicum","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Methylobacterium indicum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium nodulans","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","BLCA","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Methylobacterium nodulans","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","READ","neg","FALSE","NA","NA",FALSE,"s"
"s__Methylobacterium nodulans","SARC","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium nodulans","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","BLCA","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium oryzae","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","LUAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiodurans","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","All","pos","TRUE","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","KIRC","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium radiotolerans","SKCM","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","All","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","COAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","READ","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. 17Sr1-1","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","READ","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. 4-46","SARC","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. 4-46","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. AMS5","All","neg","FALSE","pos","TRUE",FALSE,"s"
"s__Methylobacterium sp. AMS5","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. AMS5","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. AMS5","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. AMS5","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. AMS5","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. AMS5","READ","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. AMS5","SARC","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. AMS5","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","LUAD","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. C1","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","SARC","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. C1","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","COAD","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylobacterium sp. WL1","LUAD","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","READ","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium sp. WL1","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium sp. WL1","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium terrae","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium terrae","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylobacterium terrae","COAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium terrae","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium terrae","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylobacterium terrae","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium terrae","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylobacterium terrae","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Methylobacterium terrae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Methylorubrum extorquens","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","COAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylorubrum extorquens","KIRC","NA","NA","pos","TRUE",FALSE,"s"
"s__Methylorubrum extorquens","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Methylorubrum extorquens","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","All","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Methylorubrum populi","LUAD","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Methylorubrum populi","SKCM","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylotenera versatilis","All","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylotenera versatilis","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Methylotenera versatilis","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylotenera versatilis","KIRC","NA","NA","NA","NA",FALSE,"s"
"s__Methylotenera versatilis","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Methylotenera versatilis","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Methylotenera versatilis","READ","NA","NA","neg","TRUE",FALSE,"s"
"s__Methylotenera versatilis","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Methylotenera versatilis","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium aurum","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium aurum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium aurum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium aurum","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium aurum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium aurum","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium aurum","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium aurum","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium aurum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium caowuchunii","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium caowuchunii","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium caowuchunii","COAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium caowuchunii","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium caowuchunii","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium caowuchunii","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Microbacterium caowuchunii","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium caowuchunii","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium caowuchunii","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium chengjingii","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","COAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium chengjingii","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium chengjingii","SARC","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Microbacterium chengjingii","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium esteraromaticum","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium esteraromaticum","BLCA","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium esteraromaticum","COAD","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium esteraromaticum","KIRC","neg","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium esteraromaticum","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium esteraromaticum","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium esteraromaticum","READ","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium esteraromaticum","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium esteraromaticum","SKCM","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium foliorum","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium foliorum","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium foliorum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium foliorum","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium foliorum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium foliorum","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium foliorum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium foliorum","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium foliorum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium hominis","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium hominis","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium hominis","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium hominis","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium hominis","LUAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium hominis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium hominis","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium hominis","SARC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium hominis","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","BLCA","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium hydrocarbonoxydans","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","All","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium lushaniae","COAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium lushaniae","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium lushaniae","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium lushaniae","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium oxydans","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium oxydans","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium oxydans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium oxydans","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium oxydans","LUAD","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium oxydans","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium oxydans","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium oxydans","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium oxydans","SKCM","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","LUAD","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium paraoxydans","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","READ","pos","FALSE","neg","TRUE",FALSE,"s"
"s__Microbacterium paraoxydans","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium paraoxydans","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium pygmaeum","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium pygmaeum","SARC","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium pygmaeum","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sediminis","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium sediminis","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sediminis","COAD","neg","TRUE","neg","FALSE",FALSE,"s"
"s__Microbacterium sediminis","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sediminis","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sediminis","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sediminis","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sediminis","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sediminis","SKCM","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","All","pos","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL200","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","KIRC","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL200","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","READ","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL200","SARC","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL200","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL241","All","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL241","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL241","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL241","KIRC","NA","NA","neg","TRUE",FALSE,"s"
"s__Microbacterium sp. A18JL241","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL241","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL241","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. A18JL241","SARC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. A18JL241","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. ABRD_28","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","COAD","neg","TRUE","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. ABRD_28","KIRC","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","LUAD","pos","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","LUSC","pos","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium sp. ABRD_28","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. No. 7","All","neg","FALSE","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. No. 7","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. No. 7","SARC","neg","FALSE","NA","NA",FALSE,"s"
"s__Microbacterium sp. No. 7","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. PM5","All","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","BLCA","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","LUAD","NA","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","READ","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","SARC","neg","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. PM5","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. WY121","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","BLCA","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. WY121","LUSC","pos","NA","pos","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium sp. WY121","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium sp. WY121","SKCM","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium testaceum","All","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium testaceum","BLCA","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium testaceum","COAD","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium testaceum","KIRC","NA","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium testaceum","LUAD","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium testaceum","LUSC","pos","NA","neg","FALSE",FALSE,"s"
"s__Microbacterium testaceum","READ","NA","NA","NA","NA",FALSE,"s"
"s__Microbacterium testaceum","SARC","pos","FALSE","neg","FALSE",FALSE,"s"
"s__Microbacterium testaceum","SKCM","NA","NA","NA","NA",FALSE,"s"
